Frame Rate:,30.0000000000
247,00:00:08.233,0.004640932436342593,0.006747775607638889,0.0025770399305555555,0.004597981770833333
248,00:00:08.267,0.001641167534722222,0.00091552734375,0.0005425347222222222,0.0034654405381944445
249,00:00:08.300,0.0016592520254629626,0.0009290907118055555,0.0005357530381944445,0.003512912326388889
250,00:00:08.333,0.006236888744212962,0.011149088541666666,0.00238037109375,0.005181206597222222
251,00:00:08.367,0.004421657986111111,0.0059814453125,0.0027058919270833335,0.00457763671875
252,00:00:08.400,0.0016276041666666667,0.00091552734375,0.0005018446180555555,0.0034654405381944445
253,00:00:08.433,0.0016276041666666667,0.00091552734375,0.0005018446180555555,0.0034654405381944445
254,00:00:08.467,0.006153247974537036,0.011447482638888888,0.002353244357638889,0.004659016927083333
255,00:00:08.500,0.0038519965277777775,0.004903157552083333,0.0023193359375,0.00433349609375
256,00:00:08.533,0.0016276041666666667,0.00091552734375,0.0005018446180555555,0.0034654405381944445
257,00:00:08.567,0.0016276041666666667,0.00091552734375,0.0005018446180555555,0.0034654405381944445
258,00:00:08.600,0.004930284288194445,0.007778591579861111,0.0022989908854166665,0.004713270399305556
259,00:00:08.633,0.023512098524305556,0.05758327907986111,0.0032212999131944445,0.009731716579861112
260,00:00:08.667,0.0023668077256944445,0.0024278428819444445,0.0006306966145833334,0.004041883680555556
261,00:00:08.700,0.006026656539351852,0.008572048611111112,0.005479600694444444,0.0040283203125
262,00:00:08.733,0.040764702690972224,0.06290690104166667,0.006476508246527778,0.052910698784722224
263,00:00:08.767,0.009743019386574073,0.011067708333333334,0.0025227864583333335,0.015638563368055556
264,00:00:08.800,0.007401077835648147,0.009128146701388888,0.001376681857638889,0.011698404947916666
265,00:00:08.833,0.0037773980034722225,0.005683051215277778,0.0012342664930555555,0.004414876302083333
266,00:00:08.867,0.01050708912037037,0.008524576822916666,0.0027058919270833335,0.020290798611111112
267,00:00:08.900,0.004249855324074074,0.005601671006944444,0.0026448567708333335,0.004503038194444444
268,00:00:08.933,0.005210593894675926,0.005859375,0.0006849500868055555,0.009087456597222222
269,00:00:08.967,0.0017881040219907406,0.0009969075520833333,0.0007595486111111111,0.003607855902777778
270,00:00:09.000,0.007145634403935185,0.009636773003472222,0.0020955403645833335,0.00970458984375
271,00:00:09.033,0.006858543113425927,0.008931477864583334,0.0023328993055555555,0.009311252170138888
272,00:00:09.067,0.1288180881076389,0.17173258463541666,0.1827460394965278,0.031975640190972224
273,00:00:09.100,0.02376076027199074,0.03709581163194445,0.01934814453125,0.014838324652777778
274,00:00:09.133,0.007972999855324073,0.009514702690972222,0.008578830295138888,0.005825466579861111
275,00:00:09.167,0.02267116970486111,0.04182264539930555,0.016750759548611112,0.009440104166666666
276,00:00:09.200,0.011879249855324075,0.011054144965277778,0.017618815104166668,0.006964789496527778
277,00:00:09.233,0.01585105613425926,0.014356825086805556,0.0260009765625,0.007195366753472222
278,00:00:09.267,0.038655598958333336,0.028354220920138888,0.030707465277777776,0.056905110677083336
279,00:00:09.300,3.8133838794849537,2.28656005859375,6.541246202256945,2.6123453776041665
280,00:00:09.333,4.29547119140625,2.2960408528645835,7.986768934461805,2.603603786892361
281,00:00:09.367,6.494409631799769,2.7023857964409723,13.656175401475695,3.124667697482639
282,00:00:09.400,7.043655960648148,2.6624959309895835,15.659525553385416,2.8089463975694446
283,00:00:09.433,7.077397099247686,2.2152777777777777,16.55929226345486,2.4576212565104165
284,00:00:09.467,8.128625940393519,1.48577880859375,20.750684950086807,2.1494140625
285,00:00:09.500,4.395444516782407,0.8309190538194444,11.062872992621529,1.29254150390625
286,00:00:09.533,4.762225115740741,0.6622111002604166,12.458075629340279,1.1663886176215277
287,00:00:09.567,4.0244140625,0.6566094292534722,10.236924913194445,1.1797078450520833
288,00:00:09.600,0.06955747251157407,0.06248643663194445,0.022135416666666668,0.1240505642361111
289,00:00:09.633,0.07568811487268519,0.042412651909722224,0.014133029513888888,0.17051866319444445
290,00:00:09.667,0.0017270688657407406,0.0008138020833333334,0.0008205837673611111,0.003546820746527778
291,00:00:09.700,0.03816279658564815,0.044331868489583336,0.006395128038194444,0.06376139322916667
292,00:00:09.733,0.01954933449074074,0.010125054253472222,0.004231770833333333,0.044291178385416664
293,00:00:09.767,0.0023509837962962963,0.0010172526041666667,0.0004475911458333333,0.005588107638888889
294,00:00:09.800,0.0014919704861111112,0.0008138020833333334,0.00019666883680555556,0.0034654405381944445
295,00:00:09.833,0.006926359953703704,0.006008572048611111,0.002597384982638889,0.012173122829861112
296,00:00:09.867,0.004747178819444444,0.003573947482638889,0.001925998263888889,0.008741590711805556
297,00:00:09.900,0.0015055338541666667,0.0008138020833333334,0.000244140625,0.0034586588541666665
298,00:00:09.933,0.0014829282407407406,0.0008138020833333334,0.00017632378472222222,0.0034586588541666665
299,00:00:09.967,0.012984664351851853,0.0008138020833333334,0.0018242730034722222,0.03631591796875
300,00:00:10.000,0.012946234809027778,0.0008138020833333334,0.001708984375,0.03631591796875
301,00:00:10.033,0.0014738859953703704,0.0008138020833333334,0.00014919704861111112,0.0034586588541666665
302,00:00:10.067,0.0014603226273148147,0.0008138020833333334,0.00010850694444444444,0.0034586588541666665
303,00:00:10.100,0.004659016927083333,0.003573947482638889,0.0016615125868055555,0.008741590711805556
304,00:00:10.133,0.004659016927083333,0.003573947482638889,0.0016615125868055555,0.008741590711805556
305,00:00:10.167,0.0014716254340277778,0.0008138020833333334,0.00014241536458333334,0.0034586588541666665
306,00:00:10.200,0.0014558015046296296,0.0008138020833333334,9.494357638888889e-05,0.0034586588541666665
307,00:00:10.233,0.012919108072916666,0.0008138020833333334,0.0016276041666666667,0.03631591796875
308,00:00:10.267,0.012928150318287037,0.0008138020833333334,0.0016547309027777778,0.03631591796875
309,00:00:10.300,0.0014738859953703704,0.0008138020833333334,0.00014919704861111112,0.0034586588541666665
310,00:00:10.333,0.0014558015046296296,0.0008138020833333334,9.494357638888889e-05,0.0034586588541666665
311,00:00:10.367,0.00447365089699074,0.0032552083333333335,0.0015190972222222222,0.008646647135416666
312,00:00:10.400,0.004489474826388889,0.0032552083333333335,0.0015665690104166667,0.008646647135416666
313,00:00:10.433,0.0014671043113425927,0.0008138020833333334,0.00012885199652777778,0.0034586588541666665
314,00:00:10.467,0.0014512803819444443,0.0008138020833333334,8.138020833333333e-05,0.0034586588541666665
315,00:00:10.500,0.012914586950231483,0.0008138020833333334,0.001614040798611111,0.03631591796875
316,00:00:10.533,0.012925889756944446,0.0008138020833333334,0.00164794921875,0.03631591796875
317,00:00:10.567,0.0014671043113425927,0.0008138020833333334,0.00012885199652777778,0.0034586588541666665
318,00:00:10.600,0.0014512803819444443,0.0008138020833333334,8.138020833333333e-05,0.0034586588541666665
319,00:00:10.633,0.004457826967592593,0.0032552083333333335,0.0014716254340277778,0.008646647135416666
320,00:00:10.667,0.009028682002314816,0.006727430555555556,0.002434624565972222,0.017923990885416668
321,00:00:10.700,0.001953125,0.0020887586805555555,0.00025770399305555556,0.003512912326388889
322,00:00:10.733,0.0015643084490740743,0.0008680555555555555,0.0003390842013888889,0.003485785590277778
323,00:00:10.767,0.029455114293981483,0.011345757378472222,0.013692220052083334,0.0633273654513889
324,00:00:10.800,0.11796965422453703,0.15032958984375,0.16984727647569445,0.033732096354166664
325,00:00:10.833,0.006779423466435185,0.005513509114583333,0.009297688802083334,0.005527072482638889
326,00:00:10.867,0.004801432291666667,0.0016276041666666667,0.007534450954861111,0.005242241753472222
327,00:00:10.900,0.014438205295138888,0.012742784288194444,0.012532552083333334,0.018039279513888888
328,00:00:10.933,0.008149323640046295,0.006564670138888889,0.012532552083333334,0.005350748697916667
329,00:00:10.967,0.036252622251157406,0.023885091145833332,0.07591417100694445,0.008958604600694444
330,00:00:11.000,0.008870442708333334,0.008558485243055556,0.011054144965277778,0.006998697916666667
331,00:00:11.033,5.433057996961806,0.8812255859375,14.198676215277779,1.2192721896701388
332,00:00:11.067,5.451196741174769,1.6729804144965277,12.642110188802084,2.0384996202256946
333,00:00:11.100,7.767431188512731,2.638095431857639,17.10552300347222,3.5586751302083335
334,00:00:11.133,8.879774305555555,3.573208279079861,18.255574544270832,4.810540093315972
335,00:00:11.167,9.08192726417824,4.474948459201389,17.12824164496528,5.642591688368055
336,00:00:11.200,8.310399938512731,5.912685818142361,14.3004150390625,4.718098958333333
337,00:00:11.233,9.558193630642362,8.47015380859375,13.706007215711805,6.498419867621528
338,00:00:11.267,0.02667010271990741,0.04951307508680555,0.013739691840277778,0.016757541232638888
339,00:00:11.300,0.017946596498842594,0.03579372829861111,0.0025227864583333335,0.015523274739583334
340,00:00:11.333,0.02702048972800926,0.06051296657986111,0.006917317708333333,0.013631184895833334
341,00:00:11.367,0.1346480758101852,0.3138766818576389,0.017618815104166668,0.07244873046875
342,00:00:11.400,0.020926016348379633,0.045037163628472224,0.003512912326388889,0.014227973090277778
343,00:00:11.433,0.02812138310185185,0.061319986979166664,0.0016072591145833333,0.021436903211805556
344,00:00:11.467,0.04757125289351852,0.1081203884548611,0.009067111545138888,0.025526258680555556
345,00:00:11.500,0.0719310619212963,0.15654161241319445,0.013739691840277778,0.045511881510416664
346,00:00:11.533,0.04730902777777777,0.09308539496527778,0.00262451171875,0.04621717664930555
347,00:00:11.567,0.03935863353587963,0.08573404947916667,0.0028211805555555555,0.029520670572916668
348,00:00:11.600,0.28980622468171297,0.67828369140625,0.035563151041666664,0.1555718315972222
349,00:00:11.633,0.25370732060185186,0.5290459526909722,0.04720730251736111,0.1848687065972222
350,00:00:11.667,1.3420432761863426,3.196017795138889,0.052056206597222224,0.7780558268229166
351,00:00:11.700,0.6701321072048612,1.4946831597222223,0.06786431206597222,0.4478488498263889
352,00:00:11.733,0.5071049442997685,1.0599704318576388,0.08003065321180555,0.3813137478298611
353,00:00:11.767,0.37245460792824076,0.852294921875,0.031717936197916664,0.23335096571180555
354,00:00:11.800,0.3372237594039351,0.7918497721354166,0.030402289496527776,0.1894192165798611
355,00:00:11.833,0.18031593605324073,0.3596462673611111,0.05217149522569445,0.12913004557291666
356,00:00:11.867,0.06731047453703703,0.14335123697916666,0.008978949652777778,0.049601236979166664
357,00:00:11.900,0.04531069155092592,0.0987887912326389,0.005777994791666667,0.031365288628472224
358,00:00:11.933,0.16001157407407407,0.3841078016493056,0.011189778645833334,0.08473714192708333
359,00:00:11.967,0.03706416377314815,0.06833902994791667,0.008721245659722222,0.03413221571180555
360,00:00:12.000,0.013588234230324075,0.029900444878472224,0.0017293294270833333,0.009134928385416666
361,00:00:12.033,0.013902452256944446,0.03009033203125,0.0017022026909722222,0.009914822048611112
362,00:00:12.067,0.03354673032407408,0.07401529947916667,0.0034044053819444445,0.023220486111111112
363,00:00:12.100,0.014189543547453705,0.028923882378472224,0.002475314670138889,0.01116943359375
364,00:00:12.133,0.006734212239583333,0.013746473524305556,0.001430935329861111,0.005025227864583333
365,00:00:12.167,0.008070203993055556,0.016099717881944444,0.0013834635416666667,0.006727430555555556
366,00:00:12.200,0.011641890914351851,0.02471923828125,0.001953125,0.008253309461805556
367,00:00:12.233,0.009153012876157407,0.017069498697916668,0.001614040798611111,0.008775499131944444
368,00:00:12.267,0.001026294849537037,0.0025499131944444445,9.494357638888889e-05,0.00043402777777777775
369,00:00:12.300,0.001060203269675926,0.002556694878472222,0.00010172526041666667,0.0005221896701388889
370,00:00:12.333,0.009437843605324075,0.0185546875,0.001430935329861111,0.008327907986111112
371,00:00:12.367,0.00918013961226852,0.018324110243055556,0.0013970269097222222,0.007819281684027778
372,00:00:12.400,0.0010692455150462963,0.0025770399305555555,0.0001220703125,0.0005086263020833334
373,00:00:12.433,0.0010285554108796296,0.0025499131944444445,0.00010172526041666667,0.00043402777777777775
374,00:00:12.467,0.012837727864583334,0.028021918402777776,0.001437717013888889,0.009053548177083334
375,00:00:12.500,0.028544108072916668,0.06683349609375,0.001430935329861111,0.017367892795138888
376,00:00:12.533,0.12397144458912035,0.15104166666666666,0.15604654947916666,0.06482611762152778
377,00:00:12.567,0.016719111689814815,0.022603352864583332,0.018968370225694444,0.008585611979166666
378,00:00:12.600,0.05362503616898148,0.12708875868055555,0.012546115451388888,0.021240234375
379,00:00:12.633,0.031482837818287035,0.05379909939236111,0.022291395399305556,0.018358018663194444
380,00:00:12.667,0.01683892144097222,0.025709364149305556,0.014553493923611112,0.01025390625
381,00:00:12.700,0.013830114293981483,0.016323513454861112,0.017666286892361112,0.007500542534722222
382,00:00:12.733,0.03626618561921296,0.06861707899305555,0.021063910590277776,0.019117567274305556
383,00:00:12.767,0.030693901909722224,0.047648111979166664,0.025444878472222224,0.018988715277777776
384,00:00:12.800,0.013287579571759259,0.021091037326388888,0.010111490885416666,0.008660210503472222
385,00:00:12.833,0.05081515842013889,0.0962795681423611,0.030063205295138888,0.026102701822916668
386,00:00:12.867,0.08273654513888888,0.12373860677083333,0.0025499131944444445,0.1219211154513889
387,00:00:12.900,0.017367892795138888,0.017530653211805556,0.009372287326388888,0.025200737847222224
388,00:00:12.933,3.7289564344618054,1.8985120985243056,8.07351345486111,1.21484375
389,00:00:12.967,2.3329829463252314,1.2522786458333333,4.9154052734375,0.8312649197048612
390,00:00:13.000,3.583066587094907,1.6884969075520833,8.015625,1.0450778537326388
391,00:00:13.033,2.736117892795139,1.4534030490451388,5.779852973090278,0.97509765625
392,00:00:13.067,1.940318919994213,1.2972954644097223,3.4931504991319446,1.0305107964409723
393,00:00:13.100,2.3837031611689814,1.6370646158854167,4.163119845920139,1.3509250217013888
394,00:00:13.133,0.8082365813078702,0.7424723307291666,0.9766710069444444,0.70556640625
395,00:00:13.167,0.42249665436921297,0.6827663845486112,0.0697970920138889,0.5149264865451388
396,00:00:13.200,0.2494439019097222,0.3991360134548611,0.051839192708333336,0.2973564995659722
397,00:00:13.233,0.29715078848379634,0.5154012044270834,0.040852864583333336,0.3351982964409722
398,00:00:13.267,0.12077275028935185,0.19886610243055555,0.020494249131944444,0.14295789930555555
399,00:00:13.300,0.02957492404513889,0.05841064453125,0.0030381944444444445,0.027275933159722224
400,00:00:13.333,0.07462791160300926,0.13728162977430555,0.010077582465277778,0.07652452256944445
401,00:00:13.367,0.1189846462673611,0.2013481987847222,0.024163140190972224,0.1314425998263889
402,00:00:13.400,0.031980161313657406,0.055243598090277776,0.0037095811631944445,0.0369873046875
403,00:00:13.433,0.00806568287037037,0.014845106336805556,0.0017632378472222222,0.007588704427083333
404,00:00:13.467,0.05939398871527778,0.11198594835069445,0.005405002170138889,0.060791015625
405,00:00:13.500,0.058467158564814825,0.11296929253472222,0.006293402777777778,0.05613878038194445
406,00:00:13.533,0.0028121383101851853,0.005716959635416667,0.0008409288194444445,0.0018785264756944445
407,00:00:13.567,0.0009064850983796297,0.0012342664930555555,0.00048149956597222225,0.001003689236111111
408,00:00:13.600,0.02630389178240741,0.0523681640625,0.003268771701388889,0.023274739583333332
409,00:00:13.633,0.06281195746527778,0.10616048177083333,0.007737901475694444,0.07453748914930555
410,00:00:13.667,0.010389539930555556,0.017144097222222224,0.0018785264756944445,0.01214599609375
411,00:00:13.700,0.007145634403935185,0.01171875,0.001675075954861111,0.008043077256944444
412,00:00:13.733,0.09391276041666667,0.15489366319444445,0.012057834201388888,0.11478678385416667
413,00:00:13.767,0.013897931134259259,0.028401692708333332,0.002529568142361111,0.010762532552083334
414,00:00:13.800,0.000881618923611111,0.0009969075520833333,0.0005764431423611111,0.001071506076388889
415,00:00:13.833,0.0005674008969907407,0.0003865559895833333,0.0005357530381944445,0.0007798936631944445
416,00:00:13.867,0.01995849609375,0.04200575086805555,0.002373589409722222,0.015496148003472222
417,00:00:13.900,0.03231472439236111,0.061726888020833336,0.0037095811631944445,0.03150770399305555
418,00:00:13.933,0.0005832248263888889,0.00037299262152777775,0.0006510416666666666,0.0007256401909722222
419,00:00:13.967,0.0005719220196759259,0.00043402777777777775,0.0005357530381944445,0.0007459852430555555
420,00:00:14.000,0.018552426938657406,0.037211100260416664,0.0026991102430555555,0.0157470703125
421,00:00:14.033,0.011436179832175925,0.023959689670138888,0.002407497829861111,0.007941351996527778
422,00:00:14.067,0.0005583586516203703,0.00037299262152777775,0.0006103515625,0.0006917317708333334
423,00:00:14.100,0.0005063657407407407,0.00037299262152777775,0.0004543728298611111,0.0006917317708333334
424,00:00:14.133,0.014894838686342594,0.030178493923611112,0.0021565755208333335,0.012349446614583334
425,00:00:14.167,0.013427734375,0.027669270833333332,0.003607855902777778,0.009006076388888888
426,00:00:14.200,0.0006171332465277778,0.0004001193576388889,0.0007459852430555555,0.0007052951388888889
427,00:00:14.233,0.035999439380787035,0.043131510416666664,0.007921006944444444,0.05694580078125
428,00:00:14.267,0.022298177083333332,0.04819064670138889,0.00238037109375,0.016323513454861112
429,00:00:14.300,0.019698531539351853,0.040045844184027776,0.0036824544270833335,0.015367296006944444
430,00:00:14.333,0.002362286603009259,0.0021769205729166665,0.0008951822916666666,0.004014756944444444
431,00:00:14.367,0.0026199905960648147,0.002224392361111111,0.0014580620659722222,0.004177517361111111
432,00:00:14.400,0.010644983362268517,0.022081163194444444,0.0021158854166666665,0.007737901475694444
433,00:00:14.433,0.014399775752314813,0.029439290364583332,0.0035807291666666665,0.010179307725694444
434,00:00:14.467,0.001792625144675926,0.0017632378472222222,0.0016954210069444445,0.001919216579861111
435,00:00:14.500,0.002007378472222222,0.0017293294270833333,0.0024617513020833335,0.0018310546875
436,00:00:14.533,0.016933865017361112,0.03508165147569445,0.002373589409722222,0.013346354166666666
437,00:00:14.567,0.01178882740162037,0.024827745225694444,0.002556694878472222,0.007982042100694444
438,00:00:14.600,0.00035716869212962964,0.00016954210069444444,0.0005560980902777778,0.0003458658854166667
439,00:00:14.633,0.000354908130787037,0.00016954210069444444,0.00054931640625,0.0003458658854166667
440,00:00:14.667,0.018425835503472224,0.03994411892361111,0.0019395616319444445,0.013393825954861112
441,00:00:14.700,0.008237485532407407,0.017971462673611112,0.00201416015625,0.004726833767361111
442,00:00:14.733,0.03738742404513889,0.04869249131944445,0.007588704427083333,0.05588107638888889
443,00:00:14.767,0.0026697229456018514,0.006883409288194444,0.0006171332465277778,0.0005086263020833334
444,00:00:14.800,0.01683892144097222,0.03933376736111111,0.0022379557291666665,0.008945041232638888
445,00:00:14.833,0.014130768952546299,0.031094021267361112,0.002556694878472222,0.008741590711805556
446,00:00:14.867,0.000354908130787037,0.00016954210069444444,0.00054931640625,0.0003458658854166667
447,00:00:14.900,0.00033682364004629633,0.00016954210069444444,0.0004950629340277778,0.0003458658854166667
448,00:00:14.933,0.012514467592592593,0.028639051649305556,0.002109103732638889,0.006795247395833333
449,00:00:14.967,0.010823567708333334,0.023579915364583332,0.002800835503472222,0.006089952256944444
450,00:00:15.000,0.00103759765625,0.001491970486111111,0.0005764431423611111,0.0010443793402777778
451,00:00:15.033,0.13168674045138887,0.18267822265625,0.1534084743923611,0.05897352430555555
452,00:00:15.067,0.01105640552662037,0.023579915364583332,0.002346462673611111,0.007242838541666667
453,00:00:15.100,0.03613959418402778,0.05464002821180555,0.04214816623263889,0.011630588107638888
454,00:00:15.133,0.018441659432870367,0.024088541666666668,0.022108289930555556,0.009128146701388888
455,00:00:15.167,0.043192545572916664,0.009453667534722222,0.11265055338541667,0.007473415798611111
456,00:00:15.200,0.03207962601273148,0.0626559787326389,0.017612033420138888,0.015970865885416668
457,00:00:15.233,0.027393482349537035,0.039164225260416664,0.006496853298611111,0.036519368489583336
458,00:00:15.267,0.01905879267939815,0.03880479600694445,0.011867947048611112,0.006503634982638889
459,00:00:15.300,0.023842140480324073,0.048258463541666664,0.014092339409722222,0.009175618489583334
460,00:00:15.333,0.00782154224537037,0.015828450520833332,0.0020751953125,0.005560980902777778
461,00:00:15.367,26.986884223090282,37.40184868706597,38.17894829644097,5.379855685763889
462,00:00:15.400,15.609639485677084,7.5814208984375,34.29656982421875,4.950927734375
463,00:00:15.433,15.400883427372685,10.369303385416666,30.73907470703125,5.094272189670139
464,00:00:15.467,7.815719039351852,4.410895453559028,14.38885498046875,4.647406684027778
465,00:00:15.500,8.383617259837964,3.7986653645833335,17.091064453125,4.261121961805555
466,00:00:15.533,3.4118358470775463,1.7224799262152777,7.055759006076389,1.4572686089409723
467,00:00:15.567,3.615049008969907,1.2360365125868056,7.816263834635417,1.7928466796875
468,00:00:15.600,0.5243394639756944,0.3186916775173611,1.1738009982638888,0.08052571614583333
469,00:00:15.633,0.6510190610532408,0.3548177083333333,1.5093180338541667,0.08892144097222222
470,00:00:15.667,0.48231788917824076,0.3415120442708333,1.0208401150173612,0.08460150824652778
471,00:00:15.700,0.023270218460648143,0.035196940104166664,0.017476399739583332,0.017137315538194444
472,00:00:15.733,0.0019734700520833335,0.00372314453125,0.0005628797743055555,0.0016343858506944445
473,00:00:15.767,0.0581958912037037,0.0727199978298611,0.027587890625,0.07427978515625
474,00:00:15.800,0.011522081163194442,0.020067003038194444,0.00360107421875,0.010898166232638888
475,00:00:15.833,0.013513635706018517,0.026014539930555556,0.0033365885416666665,0.011189778645833334
476,00:00:15.867,0.0015439633969907406,0.0035264756944444445,0.0003255208333333333,0.0007798936631944445
477,00:00:15.900,0.0012885199652777778,0.0033094618055555555,0.00022379557291666666,0.0003323025173611111
478,00:00:15.933,0.01015896267361111,0.020148383246527776,0.0009969075520833333,0.009331597222222222
479,00:00:15.967,0.004392270688657407,0.008599175347222222,0.0009765625,0.00360107421875
480,00:00:16.000,0.0012726960358796296,0.0032958984375,0.00023735894097222222,0.0002848307291666667
481,00:00:16.033,0.0013066044560185184,0.0033976236979166665,0.00023735894097222222,0.0002848307291666667
482,00:00:16.067,0.007914225260416666,0.015001085069444444,0.0016886393229166667,0.007052951388888889
483,00:00:16.100,0.007502803096064815,0.015543619791666666,0.002231174045138889,0.004733615451388889
484,00:00:16.133,0.0013201678240740743,0.0033772786458333335,0.00022379557291666666,0.00035942925347222225
